0.182000,0.487000,0.445000,0.507000,0.375000,0.639000,0.529000,0.618000,0.572000,0.000000,1.000000
0.141000,0.487000,0.508000,0.507000,0.362000,0.638000,0.608000,0.642000,0.576000,0.000000,1.000000
0.293000,0.487000,0.531000,0.507000,0.391000,0.638000,0.529000,0.618000,0.572000,0.000000,1.000000
0.242000,0.487000,0.516000,0.507000,0.385000,0.639000,0.549000,0.623000,0.572000,0.000000,1.000000
0.202000,0.487000,0.492000,0.506000,0.375000,0.638000,0.549000,0.626000,0.572000,0.000000,1.000000
0.222000,0.487000,0.523000,0.508000,0.381000,0.639000,0.575000,0.629000,0.572000,0.000000,1.000000
0.162000,0.487000,0.484000,0.507000,0.372000,0.639000,0.575000,0.629000,0.572000,0.000000,1.000000
0.101000,0.487000,0.430000,0.507000,0.343000,0.638000,0.569000,0.647000,0.592000,0.000000,1.000000
0.182000,0.487000,0.508000,0.507000,0.375000,0.638000,0.582000,0.631000,0.572000,0.000000,1.000000
0.141000,0.487000,0.430000,0.507000,0.362000,0.637000,0.542000,0.626000,0.576000,0.000000,1.000000
0.101000,0.487000,0.469000,0.507000,0.359000,0.638000,0.601000,0.637000,0.572000,0.000000,1.000000
0.101000,0.487000,0.430000,0.507000,0.340000,0.639000,0.569000,0.650000,0.595000,0.000000,1.000000
0.121000,0.487000,0.453000,0.508000,0.362000,0.638000,0.575000,0.632000,0.572000,0.000000,1.000000
0.162000,0.487000,0.469000,0.507000,0.369000,0.638000,0.562000,0.631000,0.576000,0.000000,1.000000
0.101000,0.487000,0.430000,0.507000,0.346000,0.638000,0.569000,0.644000,0.585000,0.000000,1.000000
0.101000,0.487000,0.664000,0.507000,0.359000,0.638000,0.765000,0.679000,0.576000,0.000000,1.000000
0.101000,0.487000,0.664000,0.506000,0.343000,0.638000,0.765000,0.695000,0.592000,0.000000,1.000000
0.222000,0.487000,0.523000,0.507000,0.375000,0.638000,0.575000,0.634000,0.576000,0.000000,1.000000
0.172000,0.487000,0.508000,0.507000,0.372000,0.639000,0.588000,0.634000,0.572000,0.000000,1.000000
0.101000,0.487000,0.641000,0.507000,0.333000,0.638000,0.745000,0.698000,0.598000,0.000000,1.000000
0.101000,0.487000,0.438000,0.507000,0.269000,0.638000,0.582000,0.724000,0.666000,0.000000,1.000000
0.101000,0.487000,0.461000,0.507000,0.333000,0.638000,0.595000,0.661000,0.598000,0.000000,1.000000
0.162000,0.487000,0.500000,0.507000,0.369000,0.638000,0.588000,0.637000,0.576000,0.000000,1.000000
0.283000,0.487000,0.445000,0.507000,0.388000,0.638000,0.464000,0.605000,0.572000,0.000000,1.000000
0.141000,0.487000,0.484000,0.507000,0.369000,0.639000,0.588000,0.632000,0.572000,0.000000,1.000000
0.101000,0.487000,0.664000,0.507000,0.359000,0.638000,0.765000,0.677000,0.572000,0.000000,1.000000
0.293000,0.487000,0.539000,0.507000,0.391000,0.638000,0.536000,0.620000,0.572000,0.000000,1.000000
0.141000,0.487000,0.492000,0.507000,0.369000,0.638000,0.595000,0.636000,0.572000,0.000000,1.000000
0.172000,0.487000,0.531000,0.507000,0.372000,0.638000,0.608000,0.639000,0.572000,0.000000,1.000000
0.131000,0.487000,0.664000,0.507000,0.362000,0.638000,0.739000,0.674000,0.576000,0.000000,1.000000
0.101000,0.488000,0.453000,0.507000,0.356000,0.638000,0.588000,0.640000,0.579000,0.000000,1.000000
0.111000,0.488000,0.469000,0.507000,0.362000,0.638000,0.588000,0.634000,0.572000,0.000000,1.000000
0.141000,0.492000,0.445000,0.507000,0.362000,0.638000,0.556000,0.629000,0.576000,0.000000,1.000000
0.162000,0.487000,0.469000,0.508000,0.369000,0.638000,0.562000,0.631000,0.576000,0.000000,1.000000
0.182000,0.487000,0.500000,0.507000,0.372000,0.638000,0.575000,0.632000,0.576000,0.000000,1.000000
0.101000,0.487000,0.453000,0.507000,0.330000,0.639000,0.595000,0.665000,0.601000,0.000000,1.000000
0.101000,0.487000,0.477000,0.507000,0.356000,0.637000,0.608000,0.644000,0.579000,0.000000,1.000000
0.293000,0.487000,0.664000,0.507000,0.391000,0.638000,0.641000,0.645000,0.572000,0.000000,1.000000
0.162000,0.487000,0.469000,0.508000,0.369000,0.638000,0.556000,0.629000,0.576000,0.000000,1.000000
0.101000,0.487000,0.648000,0.507000,0.327000,0.638000,0.752000,0.709000,0.608000,0.000000,1.000000
0.283000,0.487000,0.477000,0.507000,0.388000,0.639000,0.484000,0.612000,0.576000,0.000000,1.000000
0.242000,0.487000,0.445000,0.507000,0.381000,0.638000,0.490000,0.613000,0.576000,0.000000,1.000000
0.101000,0.487000,0.539000,0.507000,0.314000,0.638000,0.660000,0.698000,0.621000,0.000000,1.000000
0.141000,0.487000,0.469000,0.507000,0.362000,0.638000,0.575000,0.634000,0.576000,0.000000,1.000000
0.101000,0.487000,0.664000,0.507000,0.356000,0.638000,0.765000,0.682000,0.579000,0.000000,1.000000
0.101000,0.487000,0.617000,0.507000,0.346000,0.638000,0.725000,0.681000,0.585000,0.000000,1.000000
0.141000,0.487000,0.453000,0.507000,0.362000,0.638000,0.562000,0.631000,0.576000,0.000000,1.000000
0.253000,0.487000,0.508000,0.508000,0.385000,0.638000,0.536000,0.623000,0.572000,0.000000,1.000000
0.263000,0.487000,0.547000,0.507000,0.385000,0.638000,0.562000,0.629000,0.576000,0.000000,1.000000
0.141000,0.487000,0.484000,0.507000,0.369000,0.638000,0.582000,0.632000,0.572000,0.000000,1.000000
0.141000,0.487000,0.484000,0.507000,0.369000,0.638000,0.588000,0.632000,0.572000,0.000000,1.000000
0.101000,0.487000,0.648000,0.506000,0.333000,0.638000,0.752000,0.701000,0.598000,0.000000,1.000000
0.101000,0.487000,0.484000,0.507000,0.301000,0.638000,0.614000,0.700000,0.630000,0.000000,1.000000
0.172000,0.487000,0.508000,0.507000,0.372000,0.638000,0.595000,0.634000,0.572000,0.000000,1.000000
0.263000,0.487000,0.523000,0.507000,0.385000,0.637000,0.542000,0.626000,0.576000,0.000000,1.000000
0.152000,0.487000,0.523000,0.507000,0.369000,0.638000,0.608000,0.640000,0.576000,0.000000,1.000000
0.303000,0.487000,0.492000,0.507000,0.391000,0.638000,0.490000,0.612000,0.572000,0.000000,1.000000
0.263000,0.487000,0.641000,0.507000,0.385000,0.638000,0.641000,0.648000,0.576000,0.000000,1.000000
0.222000,0.487000,0.492000,0.507000,0.381000,0.639000,0.542000,0.623000,0.572000,0.000000,1.000000
0.414000,0.487000,0.695000,0.507000,0.410000,0.638000,0.588000,0.636000,0.572000,0.000000,1.000000
0.273000,0.487000,0.469000,0.507000,0.388000,0.638000,0.497000,0.610000,0.572000,0.000000,1.000000
0.101000,0.487000,0.453000,0.507000,0.359000,0.639000,0.595000,0.636000,0.572000,0.000000,1.000000
0.162000,0.487000,0.617000,0.508000,0.369000,0.638000,0.686000,0.661000,0.576000,0.000000,1.000000
0.101000,0.487000,0.484000,0.507000,0.298000,0.637000,0.621000,0.705000,0.637000,0.000000,1.000000
0.101000,0.487000,0.453000,0.507000,0.359000,0.638000,0.588000,0.636000,0.576000,0.000000,1.000000
0.242000,0.487000,0.516000,0.507000,0.385000,0.639000,0.549000,0.623000,0.572000,0.000000,1.000000
0.101000,0.487000,0.594000,0.507000,0.356000,0.638000,0.706000,0.669000,0.579000,0.000000,1.000000
0.172000,0.487000,0.469000,0.507000,0.369000,0.637000,0.556000,0.629000,0.576000,0.000000,1.000000
0.101000,0.487000,0.484000,0.507000,0.340000,0.638000,0.614000,0.663000,0.595000,0.000000,1.000000
0.101000,0.487000,0.609000,0.507000,0.346000,0.638000,0.712000,0.679000,0.585000,0.000000,1.000000
0.222000,0.487000,0.477000,0.507000,0.375000,0.638000,0.529000,0.623000,0.576000,0.000000,1.000000
0.141000,0.487000,0.508000,0.507000,0.362000,0.638000,0.608000,0.642000,0.576000,0.000000,1.000000
0.202000,0.487000,0.633000,0.507000,0.375000,0.638000,0.673000,0.655000,0.572000,0.000000,1.000000
0.101000,0.487000,0.438000,0.507000,0.349000,0.638000,0.575000,0.640000,0.582000,0.000000,1.000000
0.141000,0.487000,0.422000,0.507000,0.362000,0.638000,0.536000,0.624000,0.576000,0.000000,1.000000
0.263000,0.487000,0.445000,0.507000,0.385000,0.638000,0.477000,0.608000,0.576000,0.000000,1.000000
0.152000,0.487000,0.492000,0.506000,0.369000,0.638000,0.588000,0.636000,0.572000,0.000000,1.000000
0.101000,0.487000,0.461000,0.507000,0.356000,0.639000,0.595000,0.640000,0.579000,0.000000,1.000000
0.162000,0.487000,0.438000,0.507000,0.369000,0.638000,0.536000,0.623000,0.576000,0.000000,1.000000
0.182000,0.487000,0.438000,0.507000,0.375000,0.638000,0.523000,0.616000,0.572000,0.000000,1.000000
0.141000,0.487000,0.477000,0.507000,0.362000,0.638000,0.582000,0.636000,0.576000,0.000000,1.000000
0.394000,0.487000,0.688000,0.507000,0.410000,0.638000,0.595000,0.634000,0.572000,0.000000,1.000000
0.283000,0.487000,0.445000,0.507000,0.388000,0.638000,0.464000,0.605000,0.576000,0.000000,1.000000
0.263000,0.487000,0.438000,0.507000,0.388000,0.638000,0.477000,0.604000,0.572000,0.000000,1.000000
0.364000,0.487000,0.703000,0.507000,0.401000,0.638000,0.627000,0.645000,0.576000,0.000000,1.000000
0.152000,0.487000,0.469000,0.507000,0.369000,0.638000,0.575000,0.631000,0.572000,0.000000,1.000000
0.263000,0.488000,0.508000,0.507000,0.388000,0.639000,0.529000,0.618000,0.572000,0.000000,1.000000
0.101000,0.487000,0.461000,0.507000,0.333000,0.639000,0.595000,0.661000,0.598000,0.000000,1.000000
0.141000,0.487000,0.508000,0.507000,0.369000,0.638000,0.608000,0.637000,0.572000,0.000000,1.000000
0.263000,0.487000,0.523000,0.507000,0.385000,0.638000,0.542000,0.624000,0.576000,0.000000,1.000000
0.172000,0.487000,0.461000,0.507000,0.372000,0.638000,0.549000,0.624000,0.572000,0.000000,1.000000
0.222000,0.487000,0.523000,0.507000,0.381000,0.638000,0.569000,0.629000,0.572000,0.000000,1.000000
0.162000,0.487000,0.508000,0.507000,0.372000,0.639000,0.595000,0.634000,0.572000,0.000000,1.000000
0.263000,0.487000,0.461000,0.507000,0.388000,0.638000,0.490000,0.608000,0.572000,0.000000,1.000000
0.192000,0.487000,0.461000,0.507000,0.375000,0.638000,0.536000,0.621000,0.572000,0.000000,1.000000
0.232000,0.487000,0.539000,0.507000,0.381000,0.638000,0.569000,0.632000,0.576000,0.000000,1.000000
0.172000,0.487000,0.680000,0.507000,0.372000,0.638000,0.732000,0.669000,0.572000,0.000000,1.000000
0.182000,0.487000,0.469000,0.507000,0.372000,0.638000,0.549000,0.626000,0.576000,0.000000,1.000000
0.293000,0.487000,0.547000,0.507000,0.388000,0.638000,0.542000,0.626000,0.576000,0.000000,1.000000
0.242000,0.487000,0.469000,0.506000,0.381000,0.638000,0.510000,0.618000,0.576000,0.000000,1.000000
0.101000,0.487000,0.453000,0.507000,0.346000,0.639000,0.588000,0.647000,0.585000,0.000000,1.000000
0.101000,0.487000,0.430000,0.508000,0.346000,0.638000,0.569000,0.642000,0.585000,0.000000,1.000000
0.182000,0.487000,0.430000,0.507000,0.372000,0.638000,0.516000,0.618000,0.572000,0.000000,1.000000
0.101000,0.487000,0.469000,0.507000,0.362000,0.638000,0.595000,0.634000,0.572000,0.000000,1.000000
0.182000,0.487000,0.469000,0.508000,0.372000,0.638000,0.549000,0.626000,0.576000,0.000000,1.000000
0.162000,0.487000,0.500000,0.507000,0.369000,0.638000,0.588000,0.637000,0.576000,0.000000,1.000000
0.141000,0.487000,0.461000,0.507000,0.362000,0.638000,0.569000,0.632000,0.576000,0.000000,1.000000
0.242000,0.487000,0.438000,0.507000,0.385000,0.639000,0.484000,0.607000,0.572000,0.000000,1.000000
0.253000,0.487000,0.438000,0.507000,0.385000,0.638000,0.477000,0.608000,0.572000,0.000000,1.000000
0.172000,0.487000,0.430000,0.507000,0.372000,0.638000,0.516000,0.618000,0.572000,0.000000,1.000000
0.182000,0.487000,0.484000,0.507000,0.372000,0.638000,0.556000,0.629000,0.576000,0.000000,1.000000
0.101000,0.487000,0.438000,0.507000,0.321000,0.638000,0.575000,0.669000,0.611000,0.000000,1.000000
0.162000,0.487000,0.469000,0.507000,0.369000,0.638000,0.562000,0.629000,0.576000,0.000000,1.000000
0.192000,0.487000,0.516000,0.508000,0.375000,0.638000,0.582000,0.632000,0.572000,0.000000,1.000000
0.152000,0.487000,0.492000,0.507000,0.369000,0.638000,0.595000,0.636000,0.572000,0.000000,1.000000
0.101000,0.487000,0.445000,0.507000,0.298000,0.638000,0.582000,0.697000,0.637000,0.000000,1.000000
0.253000,0.487000,0.492000,0.507000,0.385000,0.638000,0.523000,0.620000,0.572000,0.000000,1.000000
0.101000,0.487000,0.422000,0.507000,0.356000,0.638000,0.556000,0.632000,0.579000,0.000000,1.000000
0.182000,0.487000,0.492000,0.507000,0.372000,0.638000,0.569000,0.632000,0.576000,0.000000,1.000000
0.101000,0.487000,0.438000,0.507000,0.343000,0.638000,0.575000,0.648000,0.588000,0.000000,1.000000
0.293000,0.487000,0.508000,0.507000,0.391000,0.638000,0.510000,0.615000,0.572000,0.000000,1.000000
0.323000,0.487000,0.508000,0.507000,0.391000,0.638000,0.490000,0.613000,0.576000,0.000000,1.000000
0.152000,0.487000,0.531000,0.507000,0.369000,0.638000,0.621000,0.644000,0.576000,0.000000,1.000000
0.172000,0.487000,0.477000,0.507000,0.372000,0.638000,0.562000,0.628000,0.572000,0.000000,1.000000
0.313000,0.487000,0.508000,0.507000,0.391000,0.638000,0.490000,0.613000,0.576000,0.000000,1.000000
0.101000,0.487000,0.453000,0.507000,0.343000,0.638000,0.595000,0.653000,0.588000,0.000000,1.000000
0.212000,0.487000,0.523000,0.507000,0.375000,0.638000,0.569000,0.632000,0.576000,0.000000,1.000000
0.101000,0.487000,0.453000,0.507000,0.327000,0.637000,0.588000,0.669000,0.608000,0.000000,1.000000
0.152000,0.487000,0.438000,0.508000,0.369000,0.638000,0.549000,0.624000,0.572000,0.000000,1.000000
0.101000,0.487000,0.648000,0.507000,0.327000,0.638000,0.752000,0.709000,0.608000,0.000000,1.000000
0.242000,0.487000,0.523000,0.508000,0.385000,0.638000,0.549000,0.624000,0.572000,0.000000,1.000000
0.222000,0.487000,0.484000,0.507000,0.381000,0.639000,0.536000,0.621000,0.572000,0.000000,1.000000
0.101000,0.487000,0.461000,0.506000,0.314000,0.638000,0.595000,0.682000,0.617000,0.000000,1.000000
0.232000,0.487000,0.453000,0.508000,0.381000,0.638000,0.503000,0.615000,0.572000,0.000000,1.000000
0.222000,0.487000,0.445000,0.507000,0.381000,0.638000,0.503000,0.613000,0.572000,0.000000,1.000000
0.242000,0.487000,0.438000,0.507000,0.381000,0.638000,0.484000,0.612000,0.576000,0.000000,1.000000
0.141000,0.487000,0.438000,0.507000,0.362000,0.637000,0.549000,0.628000,0.576000,0.000000,1.000000
0.242000,0.487000,0.500000,0.507000,0.385000,0.639000,0.536000,0.620000,0.572000,0.000000,1.000000
0.172000,0.487000,0.562000,0.507000,0.372000,0.638000,0.634000,0.647000,0.572000,0.000000,1.000000
0.101000,0.487000,0.461000,0.507000,0.327000,0.639000,0.595000,0.671000,0.608000,0.000000,1.000000
0.101000,0.487000,0.648000,0.507000,0.356000,0.638000,0.752000,0.681000,0.579000,0.000000,1.000000
0.182000,0.487000,0.430000,0.507000,0.372000,0.638000,0.516000,0.618000,0.576000,0.000000,1.000000
0.263000,0.488000,0.508000,0.507000,0.388000,0.638000,0.529000,0.618000,0.572000,0.000000,1.000000
0.172000,0.487000,0.617000,0.507000,0.372000,0.638000,0.680000,0.657000,0.572000,0.000000,1.000000
0.323000,0.487000,0.680000,0.507000,0.397000,0.638000,0.634000,0.645000,0.572000,0.000000,1.000000
0.222000,0.487000,0.477000,0.507000,0.375000,0.638000,0.529000,0.623000,0.576000,0.000000,1.000000
0.293000,0.487000,0.469000,0.507000,0.391000,0.638000,0.477000,0.605000,0.572000,0.000000,1.000000
0.212000,0.487000,0.477000,0.507000,0.381000,0.639000,0.536000,0.620000,0.572000,0.000000,1.000000
0.101000,0.487000,0.445000,0.508000,0.359000,0.639000,0.582000,0.634000,0.572000,0.000000,1.000000
0.111000,0.487000,0.484000,0.507000,0.362000,0.638000,0.608000,0.637000,0.572000,0.000000,1.000000
0.101000,0.487000,0.438000,0.507000,0.304000,0.638000,0.575000,0.685000,0.627000,0.000000,1.000000
0.192000,0.487000,0.508000,0.507000,0.375000,0.638000,0.575000,0.629000,0.572000,0.000000,1.000000
0.182000,0.487000,0.477000,0.507000,0.372000,0.638000,0.556000,0.628000,0.576000,0.000000,1.000000
0.222000,0.488000,0.508000,0.507000,0.381000,0.638000,0.556000,0.626000,0.572000,0.000000,1.000000
0.152000,0.487000,0.523000,0.507000,0.369000,0.638000,0.614000,0.642000,0.576000,0.000000,1.000000
0.182000,0.487000,0.516000,0.507000,0.375000,0.639000,0.588000,0.632000,0.572000,0.000000,1.000000
0.141000,0.487000,0.438000,0.508000,0.362000,0.638000,0.549000,0.629000,0.576000,0.000000,1.000000
0.152000,0.487000,0.453000,0.507000,0.369000,0.638000,0.556000,0.628000,0.572000,0.000000,1.000000
0.141000,0.487000,0.461000,0.507000,0.369000,0.639000,0.569000,0.629000,0.572000,0.000000,1.000000
0.172000,0.487000,0.484000,0.508000,0.372000,0.638000,0.562000,0.629000,0.572000,0.000000,1.000000
0.101000,0.487000,0.570000,0.507000,0.317000,0.638000,0.686000,0.701000,0.617000,0.000000,1.000000
0.101000,0.487000,0.438000,0.507000,0.266000,0.638000,0.582000,0.729000,0.669000,0.000000,1.000000
0.222000,0.487000,0.453000,0.507000,0.381000,0.638000,0.510000,0.615000,0.572000,0.000000,1.000000
0.222000,0.487000,0.664000,0.507000,0.381000,0.639000,0.686000,0.658000,0.572000,0.000000,1.000000
0.121000,0.487000,0.469000,0.506000,0.362000,0.638000,0.582000,0.634000,0.572000,0.000000,1.000000
0.192000,0.487000,0.430000,0.507000,0.375000,0.638000,0.503000,0.613000,0.572000,0.000000,1.000000
0.141000,0.487000,0.594000,0.507000,0.362000,0.638000,0.686000,0.661000,0.576000,0.000000,1.000000
0.202000,0.488000,0.500000,0.508000,0.375000,0.638000,0.562000,0.629000,0.572000,0.000000,1.000000
0.172000,0.487000,0.438000,0.507000,0.369000,0.638000,0.536000,0.624000,0.576000,0.000000,1.000000
0.263000,0.487000,0.508000,0.507000,0.388000,0.638000,0.523000,0.618000,0.572000,0.000000,1.000000
0.192000,0.487000,0.469000,0.508000,0.375000,0.638000,0.542000,0.623000,0.572000,0.000000,1.000000
0.182000,0.487000,0.508000,0.507000,0.372000,0.638000,0.582000,0.634000,0.576000,0.000000,1.000000
0.283000,0.487000,0.453000,0.508000,0.388000,0.638000,0.477000,0.607000,0.572000,0.000000,1.000000
0.101000,0.487000,0.453000,0.508000,0.359000,0.638000,0.588000,0.636000,0.576000,0.000000,1.000000
0.111000,0.487000,0.594000,0.507000,0.362000,0.638000,0.699000,0.661000,0.572000,0.000000,1.000000
0.101000,0.487000,0.453000,0.507000,0.356000,0.638000,0.595000,0.640000,0.576000,0.000000,1.000000
0.121000,0.487000,0.469000,0.507000,0.362000,0.638000,0.588000,0.634000,0.572000,0.000000,1.000000
0.101000,0.487000,0.469000,0.506000,0.356000,0.638000,0.595000,0.642000,0.579000,0.000000,1.000000
0.101000,0.487000,0.430000,0.507000,0.356000,0.638000,0.569000,0.634000,0.576000,0.000000,1.000000
0.141000,0.487000,0.617000,0.507000,0.362000,0.638000,0.699000,0.665000,0.576000,0.000000,1.000000
0.222000,0.487000,0.664000,0.507000,0.381000,0.638000,0.686000,0.658000,0.572000,0.000000,1.000000
0.101000,0.487000,0.438000,0.507000,0.362000,0.639000,0.575000,0.629000,0.572000,0.000000,1.000000
0.101000,0.487000,0.438000,0.506000,0.349000,0.638000,0.575000,0.640000,0.582000,0.000000,1.000000
0.172000,0.487000,0.492000,0.507000,0.372000,0.638000,0.575000,0.632000,0.572000,0.000000,1.000000
0.101000,0.487000,0.594000,0.507000,0.359000,0.638000,0.699000,0.663000,0.576000,0.000000,1.000000
0.101000,0.487000,0.469000,0.508000,0.349000,0.638000,0.601000,0.647000,0.582000,0.000000,1.000000
0.101000,0.487000,0.672000,0.507000,0.359000,0.638000,0.765000,0.681000,0.576000,0.000000,1.000000
0.101000,0.487000,0.617000,0.507000,0.356000,0.638000,0.732000,0.674000,0.579000,0.000000,1.000000
0.101000,0.487000,0.453000,0.507000,0.356000,0.638000,0.588000,0.640000,0.579000,0.000000,1.000000
0.141000,0.487000,0.453000,0.507000,0.369000,0.638000,0.562000,0.628000,0.572000,0.000000,1.000000
0.101000,0.487000,0.453000,0.507000,0.346000,0.638000,0.588000,0.647000,0.585000,0.000000,1.000000
0.172000,0.487000,0.500000,0.507000,0.372000,0.638000,0.582000,0.632000,0.572000,0.000000,1.000000
0.192000,0.487000,0.430000,0.508000,0.375000,0.638000,0.510000,0.615000,0.572000,0.000000,1.000000
0.101000,0.487000,0.453000,0.507000,0.340000,0.638000,0.588000,0.655000,0.595000,0.000000,1.000000
0.101000,0.487000,0.453000,0.507000,0.340000,0.638000,0.588000,0.655000,0.595000,0.000000,1.000000
0.152000,0.487000,0.438000,0.507000,0.369000,0.638000,0.542000,0.624000,0.576000,0.000000,1.000000
0.131000,0.487000,0.672000,0.507000,0.362000,0.638000,0.752000,0.676000,0.576000,0.000000,1.000000
0.242000,0.487000,0.508000,0.507000,0.385000,0.638000,0.542000,0.623000,0.572000,0.000000,1.000000
0.101000,0.487000,0.484000,0.507000,0.346000,0.638000,0.614000,0.653000,0.585000,0.000000,1.000000
0.101000,0.487000,0.477000,0.508000,0.295000,0.638000,0.608000,0.706000,0.640000,0.000000,1.000000
0.141000,0.487000,0.445000,0.507000,0.369000,0.638000,0.556000,0.626000,0.572000,0.000000,1.000000
